x;y;Acratosaura.mentalis;Adelophryne.baturitensis;Adelophryne.maranguapensis;Ameivula.nigrigula;Anodorhynchus.leari;Anopetia.gounellei;Anotosaura.vanzolinia;Antilophia.bokermanni;Augastes.lumachella;Callicebus.barbarabrownae;Colobosauroides.cearensis;Copeoglossum.arajara;Formicivora.iheringi;Glaucomastix.cyanura;Glaucomastix.venetacauda;Hemidactylus.agrius;Herpsilochmus.sellowi;Hylopezus.ochroleucus;Kerodon.rupestris;Leptodactylus.oreomantis;Lonchophylla.inexpectata;Megaxenops.parnaguae;Mesoclemmys.tuberculata;Myrmorchilus.strigilatus.strigilatus;Nothobachia.ablephara;Penelope.jacucaca;Phyllopezus.periosus;Placosoma.limaverdorum;Pristimantis.relictus;Procellosaurinus.erythrocercus;Psilops.mucugensis;Rhinella.casconi;Rhopornis.ardesiacus;Rupirana.cardosoi;Sakesphoroides.cristatus;Scriptosaura.catimbau;Stigmatura.budytoides.gracilis;Stigmatura.napensis.bahiae;Synallaxis.hellmayri;Tropidurus.cocorobensis;Tropidurus.erythrocephalus;Tropidurus.helenae;Tropidurus.jaguaribanus;Tropidurus.pinima;Tropidurus.semitaeniatus;Vanzosaura.multiscutata;Wiedomys.pyrrhorhinos;Xeronycteris.vieirai;wc2.1_30s_bio_1;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19
-41.1325;-10.1805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20.56666756;11.94999981;75.63291168;141.5391693;28.10000038;12.30000019;15.80000019;21.73333359;18.93333244;21.76666641;18.46666718;578;98;6;74.44700623;264;24;257;33
-41.1325;-3.8665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;22.24166679;11.60000038;79.45205688;79.28181458;29.79999924;15.19999981;14.59999943;21.70000076;22.73333359;23.18333244;21.36666679;1150;290;4;109.944397;753;13;61;703
-41.0915;-10.1395;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21.32500076;12.05000019;75.3125;139.7156067;29;13;16;22.45000076;19.71666718;22.48333359;19.25;529;92;4;79.88829041;250;15;245;20
-41.0095;-3.7435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;22.02499962;11.5666666;79.77011108;77.47432709;29.60000038;15.10000038;14.5;21.5;22.45000076;22.95000076;21.18333435;1261;316;4;109.2685242;823;14;64;497
-40.8865;-3.8255;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;24.53750038;11.27499962;81.1151123;68.92436218;31.79999924;17.89999962;13.89999962;24.10000038;24.88333321;25.36666679;23.81666565;1230;310;3;109.0652008;793;10;56;508
-40.7635;-14.8955;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.28333282;9.800000191;68.05555725;160.8829651;25.89999962;11.5;14.39999962;20.56666565;17.54999924;20.88333321;16.96666718;774;136;22;62.51412201;372;80;252;88
-40.6815;-8.0485;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;22.89999962;11.75;75.32051086;122.418808;30.60000038;15;15.60000038;23.25;21.70000076;24.18333435;21.16666603;609;148;2;92.97705841;333;13;145;17
-40.3945;-14.6905;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11666679;9.116666794;66.06279755;164.1137848;25.60000038;11.80000019;13.80000019;20.39999962;17.23333359;20.85000038;16.81666565;661;104;26;47.7566185;281;87;201;102
-40.1895;-14.3215;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;19.97916603;8.091667175;64.7333374;154.7939911;25.89999962;13.39999962;12.5;21.14999962;18.10000038;21.63333321;17.85000038;712;115;25;50.69534683;300;86;239;98
-40.1485;-14.3625;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.10833359;7.949999809;64.11290741;155.3856354;25;12.60000038;12.39999962;20.28333282;17.21666718;20.78333282;16.98333359;784;115;33;41.75997162;308;115;249;133
-40.1075;-14.4035;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.375;7.650000095;62.70491791;156.3140717;25.20000076;13;12.20000076;20.56666565;17.45000076;21.06666756;17.25;825;117;37;39.33993149;316;125;258;145
-40.1075;-7.1465;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;24.19583321;10.50833321;72.97453308;111.4258499;31.70000076;17.29999924;14.40000153;23.89999962;23.66666794;25.63333321;22.85000038;774;206;2;104.7767563;490;12;110;57
-40.0665;-7.1875;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.86249924;10.4416666;73.01864624;111.0922165;31.20000076;16.89999962;14.30000114;23.68333244;23.23333359;25.25;22.48333359;779;206;2;104.6355591;494;12;107;61
-39.9025;-7.2695;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.80833244;10.43333244;72.9603653;113.7348099;29;14.69999981;14.30000019;21.91666603;21.83333397;23.11666679;20.35000038;860;208;7;90.59287262;498;33;198;61
-39.6155;-7.2285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;21.58749962;10.49166679;73.36829376;113.80056;28.70000076;14.39999962;14.30000114;21.68333435;21.60000038;22.91666603;20.14999962;997;237;10;90.47675323;580;44;229;73
-39.5745;-7.2695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;21.40416718;10.49166679;73.36830139;114.52388;28.5;14.19999981;14.30000019;21.56666565;21.38333321;22.71666718;19.91666603;1005;235;11;88.35476685;576;45;228;83
-39.3695;-7.4335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;21.16666603;10.19999981;71.32866669;121.7921829;28.20000076;13.89999962;14.30000114;21.53333282;20.96666718;22.51666641;19.5;1026;231;12;85.16123962;576;48;237;97
-39.1645;-9.9345;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;23.61249924;11.32499981;69.90740204;188.2349243;31.70000076;15.5;16.20000076;25.03333282;22.53333282;25.46666718;20.96666718;480;92;10;63.61047745;215;33;178;62
-38.8365;-7.2695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;24.76666641;10.58333302;71.50900269;126.1552658;32.20000076;17.39999962;14.80000114;24.85000038;24.83333397;26.21666718;23.16666603;944;222;6;98.02832794;580;33;233;98
-38.7545;-10.1805;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20.94166756;10.46666718;68.85964966;184.1915131;28.60000038;13.39999962;15.20000076;21.58333397;21.03333282;22.78333282;18.39999962;651;81;23;35.00392151;226;82;190;176
-38.7135;-10.1395;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20.88750076;10.34166718;68.487854;185.1672974;28.5;13.39999962;15.10000038;21.51666641;20.98333359;22.71666718;18.35000038;673;84;24;35.33351135;233;84;196;185
-38.4675;-7.4335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;23.70000076;10.04999924;69.31034088;141.7744598;30.89999962;16.39999962;14.5;24.25;23.36666679;25.23333359;21.73333359;949;222;7;97.99697876;591;29;193;73
-38.3035;-7.9255;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;23.18333435;9.899999619;67.34693909;173.3668518;30.60000038;15.89999962;14.70000076;24.23333359;22.36666679;24.93333435;20.73333359;773;176;6;88.32984924;444;28;179;70
-37.1965;-8.5815;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20.875;9.550000191;69.70802307;157.8765259;28.20000076;14.5;13.70000076;21.18333244;21.06666756;22.51666641;18.79999924;892;132;20;55.12034988;357;72;125;274
-36.2945;-6.3675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;22.93333244;9.449999809;76.20967865;106.5434723;29.5;17.10000038;12.39999962;23.54999924;23.16666603;24.06666565;21.41666603;646;173;5;99.58798981;392;18;137;102
-44.3715;-15.5105;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24.37916756;12.72500038;68.78378296;140.7198944;33;14.5;18.5;25.06666565;22.41666603;25.64999962;22.41666603;929;215;1;99.7009201;569;5;263;17
-44.2485;-15.1415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;23.11249924;11.89166641;69.13759613;134.3355103;31.10000038;13.89999962;17.20000076;23.76666641;21.21666718;24.33333397;21.21666718;925;231;1;101.3976593;569;5;251;5
-44.0845;-12.5995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;22.77499962;13.60000038;72.34043121;109.7828293;31.79999924;13;18.79999924;23.18333435;21.45000076;24.16666603;21.39999962;951;181;1;87.74394989;491;5;256;14
-44.0435;-9.6475;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;23.86249924;12.92500019;72.20670319;88.7315979;32.79999924;14.89999962;17.89999962;23.71666718;22.93333244;25.06666565;22.85000038;882;148;1;87.45832825;433;4;198;17
-43.0185;-16.8635;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.95416641;12.07499981;70.20348358;165.3983917;27.70000076;10.5;17.20000076;21.10000038;17.46666718;21.54999924;17.46666718;1050;232;7;91.97830963;609;24;403;24
-42.5675;-14.3215;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20.58333397;10.98333359;69.95753479;130.5640259;28.10000038;12.39999962;15.70000076;21.48333359;18.64999962;21.64999962;18.64999962;918;204;1;97.3729248;549;6;451;6
-42.5265;-8.8275;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;26.09166718;13.71666718;77.93560791;103.5030365;34.5;16.89999962;17.60000038;26.39999962;24.56666756;27.13333321;24.56666756;718;143;1;88.34223175;363;11;231;11
-42.3625;-8.2945;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;26.82500076;13.91666698;77.31481934;102.147377;35.59999847;17.60000038;17.99999809;27.11666679;25.41666794;27.94999886;25.41666794;713;155;1;95.54611206;393;5;203;5
-42.3215;-12.3535;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20.25416756;12.50833321;71.88697052;111.548172;28.60000038;11.19999981;17.40000153;20.86666679;18.71666718;21.39999962;18.71666718;694;133;1;88.62217712;381;4;199;4
-41.5835;-12.6405;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18.98333359;11.39999962;72.61146545;125.6317291;26.5;10.80000019;15.69999981;19.91666603;17.73333359;20.03333282;17.11666679;825;127;19;56.87693787;353;71;310;86
-41.5835;-12.5995;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.48333359;11.23333359;72.47312164;125.9208603;26.89999962;11.39999962;15.5;20.38333321;18.20000076;20.5;17.60000038;800;123;16;58.90581512;346;63;298;75
-41.5835;-8.5405;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;26.10000038;13.53333282;78.68217468;107.8509064;34.59999847;17.39999962;17.19999886;26.5;24.56666565;27.31666565;24.56666565;515;126;0;97.26044464;289;4;138;4
-41.4605;-12.5995;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;18.23333359;10.76666641;72.7477417;127.7307968;25.20000076;10.39999962;14.80000114;19.16666603;16.86666679;19.25;16.31666565;983;133;31;42.43898392;373;122;317;151
-41.4605;-12.5175;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.43333435;11.01666737;73.44444275;130.8943481;26.5;11.5;15;20.39999962;18.01666641;20.51666641;17.48333359;943;128;29;44.26844406;361;111;310;139
-41.4605;-11.9025;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.84583282;11.27499962;72.2756424;141.6053772;27.29999924;11.69999981;15.59999943;20.91666603;18.31666565;20.98333359;17.73333359;757;101;22;45.91383362;286;88;277;116
-41.4605;-10.8365;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;21.36249924;11.54166698;73.51380157;137.9908752;28.70000076;13;15.70000076;22.46666718;19.79999924;22.51666641;19.31666565;564;97;3;79.67836761;278;18;251;20
-41.4195;-12.5585;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;20.96666718;11.08333397;73.88889313;134.0002136;28;13;15;21.93333435;19.48333359;22.13333321;18.96666718;928;135;20;52.89744568;380;87;328;105
-41.2965;-13.8295;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;22.93333244;10.69999981;71.33333588;136.8033295;29.79999924;14.80000019;14.99999905;23.91666794;21.56666756;24.08333397;20.91666603;629;122;6;77.16062164;314;26;241;27
-41.2965;-11.5335;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.27083397;10.09166622;71.57210541;141.9580383;25.89999962;11.80000019;14.09999943;20.36666679;17.66666603;20.53333282;17.16666603;693;102;18;55.32271957;291;65;261;79
-41.2965;-11.1235;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20.07500076;10.71666718;72.40991211;149.0805359;27;12.19999981;14.80000019;21.28333282;18.33333206;21.38333321;17.88333321;567;96;6;73.67457581;272;28;236;29
-41.2555;-11.0825;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;20.29583359;10.65833282;72.50566101;150.3247681;27.10000038;12.39999962;14.70000076;21.5;18.51666641;21.61666679;18.08333397;563;94;7;72.28037262;266;28;235;33
-41.2145;-11.4105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.62083244;9.975000381;72.28260803;151.1840973;26.10000038;12.30000019;13.80000019;20.81666565;17.86666679;21.01666641;17.41666603;686;102;18;55.38346481;288;66;258;82
-41.1735;-11.6155;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.19166565;10.13333321;71.86761475;151.8646851;25.89999962;11.80000019;14.09999943;20.39999962;18.61666679;20.58333397;16.96666718;833;105;27;37.58479309;298;112;278;154
-41.1735;-11.4105;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.71249962;10.14166641;71.92671204;154.1269379;26.39999962;12.30000019;14.09999943;20.95000076;17.93333435;21.13333321;17.46666718;709;101;20;50.42977524;286;78;259;98
-41.1735;-11.3695;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.99583435;10.29166698;71.96969604;157.2846222;26.70000076;12.39999962;14.30000114;21.26666641;18.16666603;21.43333435;17.70000076;667;100;18;55.55820465;282;65;250;79
-41.0505;-3.8665;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;22.20416641;11.65833378;79.85160065;79.2137146;29.79999924;15.19999981;14.59999943;21.64999962;22.66666603;23.14999962;21.33333206;1170;294;4;109.2083969;760;13;60;715
-41.0095;-4.1125;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;21.97500038;11.55000019;79.10958862;78.75450134;29.60000038;15;14.60000038;21.45000076;22.45000076;22.91666603;21.11666679;902;238;1;115.4056015;606;7;41;376
-40.3535;-14.6085;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.16250038;8.858333588;66.10697174;158.0006561;25.39999962;12;13.39999962;20.38333321;17.33333397;20.79999924;16.93333244;642;109;23;54.22518539;287;75;207;83
-40.3535;-14.5265;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20.01250076;9.291666985;66.8465271;159.4326019;26.39999962;12.5;13.89999962;21.26666641;18.16666603;21.66666603;17.76666641;590;113;16;66.81774139;289;54;202;58
-40.3535;-3.7025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;27.09166718;11.60000038;81.11888885;64.55560303;34.29999924;20;14.29999924;26.64999962;27.33333206;27.78333282;26.29999924;926;236;2;112.3429184;613;9;114;212
-40.3125;-14.6085;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.32500076;8.699999809;64.92536926;162.4597931;25.60000038;12.19999981;13.40000057;20.58333397;17.41666603;21.03333282;17.04999924;675;116;24;54.82867432;302;80;220;89
-40.1485;-14.4035;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19.1875;7.908333302;63.77687836;156.2795258;25.10000038;12.69999981;12.40000057;20.38333321;17.28333282;20.86666679;17.04999924;784;115;33;41.77975845;308;115;247;133
-40.0665;-7.1465;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;23.96249962;10.49166679;72.8588028;113.3402939;31.39999962;17;14.39999962;23.70000076;23.38333321;25.41666603;22.58333206;782;207;2;103.1113434;490;15;110;64
-40.0665;-7.0645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;24.75416756;10.54166698;72.70114899;113.9070206;32.29999924;17.79999924;14.5;24.38333321;24.28333282;26.23333359;23.38333321;774;201;2;101.5478439;481;14;112;65
-40.0255;-7.2285;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;23.09166718;10.51666641;73.03240967;110.511879;30.39999962;16;14.39999962;23;22.36666679;24.45000076;21.71666718;776;204;2;102.5823822;485;16;103;72
-39.9845;-7.1055;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;24.07083321;10.45833302;73.1352005;112.2184906;31.5;17.20000076;14.29999924;23.81666756;23.5;25.48333359;22.70000076;801;209;2;101.618454;498;16;112;71
-39.5745;-7.3515;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;21.64166641;10.6833334;72.18468475;120.9213257;29;14.19999981;14.80000019;21.83333206;21.58333206;23.03333282;20.06666756;991;227;12;85.60887909;555;47;227;89
-39.5745;-7.3105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;21.48333359;10.5666666;72.87355804;116.4500198;28.70000076;14.19999981;14.50000095;21.64999962;21.43333244;22.83333397;19.96666718;1000;231;12;86.86174011;566;46;228;87
-39.5335;-7.3515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;21.46249962;10.5583334;72.31735229;119.641983;28.70000076;14.10000038;14.60000038;21.68333435;21.38333321;22.83333397;19.89999962;1002;229;13;85.69060516;563;48;229;91
-39.4105;-7.3515;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22.14583397;9.858333588;71.95864105;114.1860275;28.89999962;15.19999981;13.69999981;22.36666679;22.08333397;23.43333435;20.61666679;1051;241;12;89.30742645;607;47;250;83
-39.4105;-7.2285;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;24.92916679;10.39166641;73.18074799;107.2053833;32.20000076;18;14.20000076;24.70000076;24.38333321;26.26666641;23.60000038;1162;260;7;97.44208527;696;27;164;103
-39.0415;-9.8935;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;23.8125;10.89166641;69.37367249;186.512558;31.70000076;16;15.70000076;25.26666641;22.68333435;25.63333321;21.20000076;442;90;8;66.30318451;205;29;201;54
-39.0005;-10.0575;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;23.09583282;11.125;69.53125;186.4556732;31.10000038;15.10000038;16;24.5;22;24.93333435;20.48333359;468;83;8;58.10453033;203;37;166;70
